"kementerian_nama","program","unit_organisasi","kegiatan","unit_eselon2","fungsi","subfungsi","output_program","output","satuan","dijumlahkan","multiyears","jns_output","rab","tor","sasaran_kegiatan","sasaran_program","sasaran_strategis","suboutput","komponen","jns_komponen","type_komponen","indikasi_pbj","satuan_komponen","kewenangan","propinsi","kabupaten","nawacita","janpres","tematiks","pb","pn","pp","kp","pro_pn","pns","pps","kps","pro_pns","kerangka_regulasi","alokasi_rp","alokasi_pnbp","alokasi_blu","alokasi_pln","alokasi_rmp","alokasi_pdn","alokasi_hibah","alokasi_ph","alokasi_hn","alokasi_sbsn","alokasi_total","alokasi_1","alokasi_2","alokasi_3"
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.06.08-Program Pembinaan dan Pengusahaan Mineral dan Batubara","06-Ditjen Mineral dan Batubara","4031-Pembinaan dan Pengusahaan Mineral","02-Direktorat Pembinaan Pengusahaan Mineral","EKONOMI","PERTAMBANGAN","02-Ketersediaan Pasokan Mineral","013-Layanan Data dan Informasi Kegiatan Pengusahaan Pertambangan Mineral","16-Data dan Informasi","true","false","Reguler Lanjutan / MYC","RAB 4031.013.pdf","4031.013 TOR.pdf","01-Tersusunnya Data dan Informasi Kegiatan Pengusahaan Pertambangan Mineral","02-Optimalisasi ketersediaan pasokan mineral","02-Optimalisasi Ketersediaan Produk Mineral","002-Data dan Informasi Pengusahaan Mineral","069-Implementasi Aplikasi E-RKAB","Utama","NON OPS","Swakelola","Perusahaan","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",400000,0,0,0,0,0,0,0,0,0,400000,400000,400000,400000
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.06.08-Program Pembinaan dan Pengusahaan Mineral dan Batubara","06-Ditjen Mineral dan Batubara","4031-Pembinaan dan Pengusahaan Mineral","02-Direktorat Pembinaan Pengusahaan Mineral","EKONOMI","PERTAMBANGAN","02-Ketersediaan Pasokan Mineral","014-Draft Peraturan Pengusahaan Pertambangan Mineral","6-Draft Peraturan","true","false","Reguler Baru Policy","","","02-Tersusunnya Draft Peraturan  Pengusahaan Pertambangan Mineral","02-Optimalisasi ketersediaan pasokan mineral","02-Optimalisasi Ketersediaan Produk Mineral","001-Tanpa Sub Output","051-Penyusunan Pedoman valuasi divestasi saham sub sektor pertambangan","Utama","NON OPS","Swakelola","Laporan","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",3856210,0,0,0,0,0,0,0,0,0,3856210,3856210,3856210,3856210
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.06.08-Program Pembinaan dan Pengusahaan Mineral dan Batubara","06-Ditjen Mineral dan Batubara","4031-Pembinaan dan Pengusahaan Mineral","02-Direktorat Pembinaan Pengusahaan Mineral","EKONOMI","PERTAMBANGAN","02-Ketersediaan Pasokan Mineral","014-Draft Peraturan Pengusahaan Pertambangan Mineral","6-Draft Peraturan","true","false","Reguler Baru Policy","","","02-Tersusunnya Draft Peraturan  Pengusahaan Pertambangan Mineral","02-Optimalisasi ketersediaan pasokan mineral","02-Optimalisasi Ketersediaan Produk Mineral","001-Tanpa Sub Output","054-Penyusunan Formula Unit Cost Berbasis Lingkungan Pertambangan Mineral","Utama","NON OPS","Swakelola","Formula","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",1743778,0,0,0,0,0,0,0,0,0,1743778,1743778,1743778,1743778
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.06.08-Program Pembinaan dan Pengusahaan Mineral dan Batubara","06-Ditjen Mineral dan Batubara","4031-Pembinaan dan Pengusahaan Mineral","02-Direktorat Pembinaan Pengusahaan Mineral","EKONOMI","PERTAMBANGAN","02-Ketersediaan Pasokan Mineral","015-Rekomendasi Kebijakan Pengusahaan Pertambangan Mineral","6-Rekomendasi","true","false","Reguler Baru Policy","","","03-Tersusunnya Rekomendasi Kebijakan Pengusahaan Pertambangan Mineral","02-Optimalisasi ketersediaan pasokan mineral","02-Optimalisasi Ketersediaan Produk Mineral","001-Tanpa Sub Output","051-Koordinasi Penyelesaian Kendala Kegiatan Pertambangan Mineral di Kawasan Hutan","Utama","NON OPS","Swakelola","Rekomendasi","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",1458204,0,0,0,0,0,0,0,0,0,1458204,1458204,1458204,1458204
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.06.08-Program Pembinaan dan Pengusahaan Mineral dan Batubara","06-Ditjen Mineral dan Batubara","4031-Pembinaan dan Pengusahaan Mineral","02-Direktorat Pembinaan Pengusahaan Mineral","EKONOMI","PERTAMBANGAN","02-Ketersediaan Pasokan Mineral","015-Rekomendasi Kebijakan Pengusahaan Pertambangan Mineral","6-Rekomendasi","true","false","Reguler Baru Policy","","","03-Tersusunnya Rekomendasi Kebijakan Pengusahaan Pertambangan Mineral","02-Optimalisasi ketersediaan pasokan mineral","02-Optimalisasi Ketersediaan Produk Mineral","001-Tanpa Sub Output","052-Pengawasan dan Validasi Pengujian Conto Bijih dan Metalurgi Komoditas Mineral Dalam Rangka Optimalisasi Nilai Tambah","Utama","NON OPS","Swakelola","Rekomendasi","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",600000,0,0,0,0,0,0,0,0,0,600000,600000,600000,600000
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.06.08-Program Pembinaan dan Pengusahaan Mineral dan Batubara","06-Ditjen Mineral dan Batubara","4031-Pembinaan dan Pengusahaan Mineral","02-Direktorat Pembinaan Pengusahaan Mineral","EKONOMI","PERTAMBANGAN","02-Ketersediaan Pasokan Mineral","021-Monitoring Pembangunan Fasilitas Pengolahan Pemurnian Mineral Dalam Negeri","30-Smelter","false","false","Reguler Baru Policy","TOR Monitoring Smelter 2020.pdf","TOR Monitoring Smelter 2020.pdf","04-Terlaksananya Monitoring Pembangunan Fasilitas Pengolahan Pemurnian Mineral Dalam Negeri","02-Optimalisasi ketersediaan pasokan mineral","02-Optimalisasi Ketersediaan Produk Mineral","001-Tanpa Sub Output","051-Monitoring Pembangunan Fasilitas Pengolahan Pemurnian Mineral Dalam Negeri","Utama","NON OPS","Swakelola","Rekomendasi","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","03-Nilai Tambah Sektor Riil, Industrialisasi, dan Kesempatan Kerja","02-Peningkatan Nilai Tambah dan Investasi di Sektor Riil dan Industrialisasi","07-Peningkatan hilirisasi sumber daya alam, termasuk melalui pengembangan smelter dan kawasan industri terutama di luar Jawa","01-Pengembangan kawasan industri smelter secara terintegrasi ","","","","","Tidak",4735469,0,0,0,0,0,0,0,0,0,4735469,4735469,4735469,4735469
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.06.08-Program Pembinaan dan Pengusahaan Mineral dan Batubara","06-Ditjen Mineral dan Batubara","4031-Pembinaan dan Pengusahaan Mineral","02-Direktorat Pembinaan Pengusahaan Mineral","EKONOMI","PERTAMBANGAN","02-Ketersediaan Pasokan Mineral","970-Layanan Dukungan Manajemen Satker","1-Layanan","false","false","Reguler Lanjutan / MYC","4031.970.051.pdf","4031.970.051.pdf","05-Terlaksananya Layanan Dukungan Manajemen Satker","02-Optimalisasi ketersediaan pasokan mineral","02-Optimalisasi Ketersediaan Produk Mineral","001-Tanpa Sub Output","051-Pelaksanaan Dukungan Manajemen dan Teknis Pembinaan Pengusahaan Mineral ","Pendukung","NON OPS","Swakelola","Layanan","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",1892528,0,0,0,0,0,0,0,0,0,1892528,1892528,1892528,1892528
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.06.08-Program Pembinaan dan Pengusahaan Mineral dan Batubara","06-Ditjen Mineral dan Batubara","4031-Pembinaan dan Pengusahaan Mineral","02-Direktorat Pembinaan Pengusahaan Mineral","EKONOMI","PERTAMBANGAN","02-Ketersediaan Pasokan Mineral","999-Output Cadangan","1-Cadangan","false",,,"","","","","","001-Tanpa Sub Output","051-Output Cadangan",,"NON OPS",,,,"","","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.06.08-Program Pembinaan dan Pengusahaan Mineral dan Batubara","06-Ditjen Mineral dan Batubara","4999-Pengelolaan Penerimaan Negara Mineral Dan Batubara","06-Direktorat Penerimaan Mineral Dan Batubara","EKONOMI","BAHAN BAKAR DAN ENERGI","01-Kontribusi Sektor ESDM","001-Layanan Data Informasi dan Pengelolaan Penerimaan Negara Mineral dan Batubara","12-Rekomendasi Data/Informasi","true","false","Reguler Lanjutan / MYC","RAB Layanan Data dan Informasi Pengelolaan Penerimaan_DBN_2020-compressed.pdf","TOR Layanan Data dan Informasi Pengelolaan Penerimaan_DBN_2020-compressed.pdf","01-Tersusunnya Data dan Informasi Pengelolaan Penerimaan Negara Mineral dan Batubara","01-Optimalisasi kontribusi sektor ESDM","01-Optimalisasi Kontribusi Sektor ESDM yang Bertanggung Jawab dan Berkelanjutan","001-tanpa sub output","074-Rekonsiliasi Realisasi PNBP Dalam Rangka Penyaluran Dana Bagi Hasil Minerba","Utama","NON OPS","Swakelola","BA Provinsi","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",0,1336519,0,0,0,0,0,0,0,0,1336519,1336519,1336519,1336519
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.06.08-Program Pembinaan dan Pengusahaan Mineral dan Batubara","06-Ditjen Mineral dan Batubara","4999-Pengelolaan Penerimaan Negara Mineral Dan Batubara","06-Direktorat Penerimaan Mineral Dan Batubara","EKONOMI","BAHAN BAKAR DAN ENERGI","01-Kontribusi Sektor ESDM","001-Layanan Data Informasi dan Pengelolaan Penerimaan Negara Mineral dan Batubara","12-Rekomendasi Data/Informasi","true","false","Reguler Lanjutan / MYC","RAB Layanan Data dan Informasi Pengelolaan Penerimaan_DBN_2020-compressed.pdf","TOR Layanan Data dan Informasi Pengelolaan Penerimaan_DBN_2020-compressed.pdf","01-Tersusunnya Data dan Informasi Pengelolaan Penerimaan Negara Mineral dan Batubara","01-Optimalisasi kontribusi sektor ESDM","01-Optimalisasi Kontribusi Sektor ESDM yang Bertanggung Jawab dan Berkelanjutan","001-tanpa sub output","075-Optimalisasi PNBP SDA  Mineral dan Batubara","Utama","NON OPS","Swakelola","Wajib Bayar","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",0,2375832,0,0,0,0,0,0,0,0,2375832,2375832,2375832,2375832
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.06.08-Program Pembinaan dan Pengusahaan Mineral dan Batubara","06-Ditjen Mineral dan Batubara","4999-Pengelolaan Penerimaan Negara Mineral Dan Batubara","06-Direktorat Penerimaan Mineral Dan Batubara","EKONOMI","BAHAN BAKAR DAN ENERGI","01-Kontribusi Sektor ESDM","001-Layanan Data Informasi dan Pengelolaan Penerimaan Negara Mineral dan Batubara","12-Rekomendasi Data/Informasi","true","false","Reguler Lanjutan / MYC","RAB Layanan Data dan Informasi Pengelolaan Penerimaan_DBN_2020-compressed.pdf","TOR Layanan Data dan Informasi Pengelolaan Penerimaan_DBN_2020-compressed.pdf","01-Tersusunnya Data dan Informasi Pengelolaan Penerimaan Negara Mineral dan Batubara","01-Optimalisasi kontribusi sektor ESDM","01-Optimalisasi Kontribusi Sektor ESDM yang Bertanggung Jawab dan Berkelanjutan","001-tanpa sub output","076-Penetapan Perencanaan dan Penyaluran Dana Bagi Hasil Minerba","Utama","NON OPS","Swakelola","Draft Kepmen","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",0,2410000,0,0,0,0,0,0,0,0,2410000,2410000,2410000,2410000
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.06.08-Program Pembinaan dan Pengusahaan Mineral dan Batubara","06-Ditjen Mineral dan Batubara","4999-Pengelolaan Penerimaan Negara Mineral Dan Batubara","06-Direktorat Penerimaan Mineral Dan Batubara","EKONOMI","BAHAN BAKAR DAN ENERGI","01-Kontribusi Sektor ESDM","001-Layanan Data Informasi dan Pengelolaan Penerimaan Negara Mineral dan Batubara","12-Rekomendasi Data/Informasi","true","false","Reguler Lanjutan / MYC","RAB Layanan Data dan Informasi Pengelolaan Penerimaan_DBN_2020-compressed.pdf","TOR Layanan Data dan Informasi Pengelolaan Penerimaan_DBN_2020-compressed.pdf","01-Tersusunnya Data dan Informasi Pengelolaan Penerimaan Negara Mineral dan Batubara","01-Optimalisasi kontribusi sektor ESDM","01-Optimalisasi Kontribusi Sektor ESDM yang Bertanggung Jawab dan Berkelanjutan","001-tanpa sub output","079-Monitoring dan Evaluasi Pelaksanaan Sistem E- PNBP Minerba","Utama","NON OPS","Kombinasi","Regional","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",0,485483,0,0,0,0,0,0,0,0,485483,485483,485483,485483
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.06.08-Program Pembinaan dan Pengusahaan Mineral dan Batubara","06-Ditjen Mineral dan Batubara","4999-Pengelolaan Penerimaan Negara Mineral Dan Batubara","06-Direktorat Penerimaan Mineral Dan Batubara","EKONOMI","BAHAN BAKAR DAN ENERGI","01-Kontribusi Sektor ESDM","001-Layanan Data Informasi dan Pengelolaan Penerimaan Negara Mineral dan Batubara","12-Rekomendasi Data/Informasi","true","false","Reguler Lanjutan / MYC","RAB Layanan Data dan Informasi Pengelolaan Penerimaan_DBN_2020-compressed.pdf","TOR Layanan Data dan Informasi Pengelolaan Penerimaan_DBN_2020-compressed.pdf","01-Tersusunnya Data dan Informasi Pengelolaan Penerimaan Negara Mineral dan Batubara","01-Optimalisasi kontribusi sektor ESDM","01-Optimalisasi Kontribusi Sektor ESDM yang Bertanggung Jawab dan Berkelanjutan","001-tanpa sub output","080-Pembinaan Kepatuhan Wajib Bayar Penggunaan Sistem E- PNBP Minerba","Utama","NON OPS","Swakelola","Wajib Bayar","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",0,1810077,0,0,0,0,0,0,0,0,1810077,1810077,1810077,1810077
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.06.08-Program Pembinaan dan Pengusahaan Mineral dan Batubara","06-Ditjen Mineral dan Batubara","4999-Pengelolaan Penerimaan Negara Mineral Dan Batubara","06-Direktorat Penerimaan Mineral Dan Batubara","EKONOMI","BAHAN BAKAR DAN ENERGI","01-Kontribusi Sektor ESDM","001-Layanan Data Informasi dan Pengelolaan Penerimaan Negara Mineral dan Batubara","12-Rekomendasi Data/Informasi","true","false","Reguler Lanjutan / MYC","RAB Layanan Data dan Informasi Pengelolaan Penerimaan_DBN_2020-compressed.pdf","TOR Layanan Data dan Informasi Pengelolaan Penerimaan_DBN_2020-compressed.pdf","01-Tersusunnya Data dan Informasi Pengelolaan Penerimaan Negara Mineral dan Batubara","01-Optimalisasi kontribusi sektor ESDM","01-Optimalisasi Kontribusi Sektor ESDM yang Bertanggung Jawab dan Berkelanjutan","001-tanpa sub output","082-Validasi Kepatuhan PNBP","Utama","NON OPS","Swakelola","Laporan","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",0,2036605,0,0,0,0,0,0,0,0,2036605,2036605,2036605,2036605
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.06.08-Program Pembinaan dan Pengusahaan Mineral dan Batubara","06-Ditjen Mineral dan Batubara","4999-Pengelolaan Penerimaan Negara Mineral Dan Batubara","06-Direktorat Penerimaan Mineral Dan Batubara","EKONOMI","BAHAN BAKAR DAN ENERGI","01-Kontribusi Sektor ESDM","001-Layanan Data Informasi dan Pengelolaan Penerimaan Negara Mineral dan Batubara","12-Rekomendasi Data/Informasi","true","false","Reguler Lanjutan / MYC","RAB Layanan Data dan Informasi Pengelolaan Penerimaan_DBN_2020-compressed.pdf","TOR Layanan Data dan Informasi Pengelolaan Penerimaan_DBN_2020-compressed.pdf","01-Tersusunnya Data dan Informasi Pengelolaan Penerimaan Negara Mineral dan Batubara","01-Optimalisasi kontribusi sektor ESDM","01-Optimalisasi Kontribusi Sektor ESDM yang Bertanggung Jawab dan Berkelanjutan","001-tanpa sub output","085-Rekonsiliasi Data Penjualan Mineral dan Batubara","Utama","NON OPS","Swakelola","Laporan","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",0,1038974,0,0,0,0,0,0,0,0,1038974,1038974,1038974,1038974
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.06.08-Program Pembinaan dan Pengusahaan Mineral dan Batubara","06-Ditjen Mineral dan Batubara","4999-Pengelolaan Penerimaan Negara Mineral Dan Batubara","06-Direktorat Penerimaan Mineral Dan Batubara","EKONOMI","BAHAN BAKAR DAN ENERGI","01-Kontribusi Sektor ESDM","001-Layanan Data Informasi dan Pengelolaan Penerimaan Negara Mineral dan Batubara","12-Rekomendasi Data/Informasi","true","false","Reguler Lanjutan / MYC","RAB Layanan Data dan Informasi Pengelolaan Penerimaan_DBN_2020-compressed.pdf","TOR Layanan Data dan Informasi Pengelolaan Penerimaan_DBN_2020-compressed.pdf","01-Tersusunnya Data dan Informasi Pengelolaan Penerimaan Negara Mineral dan Batubara","01-Optimalisasi kontribusi sektor ESDM","01-Optimalisasi Kontribusi Sektor ESDM yang Bertanggung Jawab dan Berkelanjutan","001-tanpa sub output","086-Implementasi High Availability Sistem  Informasi E-PNBP Minerba","Utama","NON OPS","Swakelola","Paket","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",0,3000000,0,0,0,0,0,0,0,0,3000000,3000000,3000000,3000000
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.06.08-Program Pembinaan dan Pengusahaan Mineral dan Batubara","06-Ditjen Mineral dan Batubara","4999-Pengelolaan Penerimaan Negara Mineral Dan Batubara","06-Direktorat Penerimaan Mineral Dan Batubara","EKONOMI","BAHAN BAKAR DAN ENERGI","01-Kontribusi Sektor ESDM","001-Layanan Data Informasi dan Pengelolaan Penerimaan Negara Mineral dan Batubara","12-Rekomendasi Data/Informasi","true","false","Reguler Lanjutan / MYC","RAB Layanan Data dan Informasi Pengelolaan Penerimaan_DBN_2020-compressed.pdf","TOR Layanan Data dan Informasi Pengelolaan Penerimaan_DBN_2020-compressed.pdf","01-Tersusunnya Data dan Informasi Pengelolaan Penerimaan Negara Mineral dan Batubara","01-Optimalisasi kontribusi sektor ESDM","01-Optimalisasi Kontribusi Sektor ESDM yang Bertanggung Jawab dan Berkelanjutan","001-tanpa sub output","087-Pengembangan Sistem Informasi E-PNBP Minerba","Utama","NON OPS","Swakelola","Aplikasi","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",0,450000,0,0,0,0,0,0,0,0,450000,450000,450000,450000
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.06.08-Program Pembinaan dan Pengusahaan Mineral dan Batubara","06-Ditjen Mineral dan Batubara","4999-Pengelolaan Penerimaan Negara Mineral Dan Batubara","06-Direktorat Penerimaan Mineral Dan Batubara","EKONOMI","BAHAN BAKAR DAN ENERGI","01-Kontribusi Sektor ESDM","001-Layanan Data Informasi dan Pengelolaan Penerimaan Negara Mineral dan Batubara","12-Rekomendasi Data/Informasi","true","false","Reguler Lanjutan / MYC","RAB Layanan Data dan Informasi Pengelolaan Penerimaan_DBN_2020-compressed.pdf","TOR Layanan Data dan Informasi Pengelolaan Penerimaan_DBN_2020-compressed.pdf","01-Tersusunnya Data dan Informasi Pengelolaan Penerimaan Negara Mineral dan Batubara","01-Optimalisasi kontribusi sektor ESDM","01-Optimalisasi Kontribusi Sektor ESDM yang Bertanggung Jawab dan Berkelanjutan","001-tanpa sub output","088-Helpdesk Sistem Informasi Aplikasi E-PNBP Minerba","Utama","NON OPS","Swakelola","Layanan","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",0,450000,0,0,0,0,0,0,0,0,450000,450000,450000,450000
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.06.08-Program Pembinaan dan Pengusahaan Mineral dan Batubara","06-Ditjen Mineral dan Batubara","4999-Pengelolaan Penerimaan Negara Mineral Dan Batubara","06-Direktorat Penerimaan Mineral Dan Batubara","EKONOMI","BAHAN BAKAR DAN ENERGI","01-Kontribusi Sektor ESDM","001-Layanan Data Informasi dan Pengelolaan Penerimaan Negara Mineral dan Batubara","12-Rekomendasi Data/Informasi","true","false","Reguler Lanjutan / MYC","RAB Layanan Data dan Informasi Pengelolaan Penerimaan_DBN_2020-compressed.pdf","TOR Layanan Data dan Informasi Pengelolaan Penerimaan_DBN_2020-compressed.pdf","01-Tersusunnya Data dan Informasi Pengelolaan Penerimaan Negara Mineral dan Batubara","01-Optimalisasi kontribusi sektor ESDM","01-Optimalisasi Kontribusi Sektor ESDM yang Bertanggung Jawab dan Berkelanjutan","001-tanpa sub output","089-Penyusunan Laporan Piutang PNBP Minerba","Utama","NON OPS","Swakelola","Laporan Piutang","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",0,826548,0,0,0,0,0,0,0,0,826548,826548,826548,826548
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.06.08-Program Pembinaan dan Pengusahaan Mineral dan Batubara","06-Ditjen Mineral dan Batubara","4999-Pengelolaan Penerimaan Negara Mineral Dan Batubara","06-Direktorat Penerimaan Mineral Dan Batubara","EKONOMI","BAHAN BAKAR DAN ENERGI","01-Kontribusi Sektor ESDM","001-Layanan Data Informasi dan Pengelolaan Penerimaan Negara Mineral dan Batubara","12-Rekomendasi Data/Informasi","true","false","Reguler Lanjutan / MYC","RAB Layanan Data dan Informasi Pengelolaan Penerimaan_DBN_2020-compressed.pdf","TOR Layanan Data dan Informasi Pengelolaan Penerimaan_DBN_2020-compressed.pdf","01-Tersusunnya Data dan Informasi Pengelolaan Penerimaan Negara Mineral dan Batubara","01-Optimalisasi kontribusi sektor ESDM","01-Optimalisasi Kontribusi Sektor ESDM yang Bertanggung Jawab dan Berkelanjutan","001-tanpa sub output","090-Analisa Upaya Stabilisasi dan Pengendalian Harga","Utama","NON OPS","Swakelola","Dokumen","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",0,1049813,0,0,0,0,0,0,0,0,1049813,1049813,1049813,1049813
